ligand_id	smiles	cluster
0N8	c1ccc(cc1)CN2CCC(CC2)(Cc3ccc(cc3)Cl)C(=O)/C=C(/C(=O)O)\O	5997
0N9	Cn1cc(nc1)C2=NC(=C(C(=O)N2)O)C(=O)O	5996
0NE	B(CNS(=O)(=O)c1ccc(cc1C(F)(F)F)c2[nH]nnn2)(O)O	5995
0NF	CC(C)(c1cc(cc(c1)NC(=O)[C@H]2CCc3ccc(cc3C2)Oc4ccnc5c4CCC(=O)N5)C(F)(F)F)N	5994
0NH	CC1(CCN(CC1)S(=O)(=O)C)n2cnc3c2c4cc[nH]c4nc3	5993
0NJ	COc1ccc2c(c1)sc(n2)c3ccccc3F	5992
0NK	CCC(CC)Nc1c2cc(c(c(c2ncn1)OC)OC)OC	5991
0NL	CC(C)(C)OC(=O)N[C@@H]1CC[C@H](C1)n2cnc3c2c4cc[nH]c4nc3	239
0NM	C(#N)O	5990
0NN	c1ccc(cc1)CN2CCC[C@@H]2C(=O)NCCCN3CCC4(CC3)c5ccccc5CO4	1534
0NR	COC(=O)C1=C(C(=O)c2cccnc2N1c3ccccc3)Cc4ccc(cc4)C(=O)NC5[C@@H]6CC7C[C@H]5CC(C6)(C7)N	5989
0NS	CN1Cc2cc(ccc2NC1=O)NS(=O)(=O)c3ccccc3OC	2211
0NT	CC(C)N1CCC[C@H]1C(=O)N2CCC(CC2)n3cnc4c3c5cc[nH]c5nc4	239
0NU	c1c[nH]c2c1c3c(cn2)ncn3[C@@H]4CCCN(C4)C(=O)CC#N	239
0NV	c1ccc(cc1)CN2CCC(CC2)n3cnc4c3c5cc[nH]c5nc4	239
0O4	c1ccc2c(c1)ccnc2c3ccc(cc3)C(=O)NCCN4CCOCC4	538
0O5	Cc1cc2ccccc2c(n1)c3ccc(cc3)C(=O)NCCN4CCOCC4	538
0O6	CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H](c3ccccc3)c4cn(nn4)CCCCc5ccc(cc5)CCCCn6cc(nn6)[C@H](c7ccccc7)NC(=O)[C@@H]8CC[C@H]9N8C(=O)[C@H]([C@H](CC9)CO)NC(=O)[C@H](CC)NC)CO)NC	272
0O7	CCc1ccc(cc1)c2ccc3c(c2)-c4c(c[nH]n4)S(=O)(=O)N3C	1807
0OM	c1ccc(cc1)COC(=O)c2cccnc2	2210
0OX	c1c(c(nc(n1)OC2CCCC2)N)C(=O)N	1730
0P6	c1cc2ccc(nc2c(c1)O)N	315
0PF	CCc1ccc(cc1)c2ccc3c(c2)-c4c(cnn4CC)S(=O)(=O)N3C	1807
0PL	Cn1c2ccc(cc2nn1)[C@@H](CC(=O)O)c3ccc(c(c3)CN(C)S(=O)(=O)c4ccccc4)Cl	489
0PR	Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@@H](Cc2ccc(cc2)O)C(=O)O)O	5988
0Q5	CCCCc1c(c(nn1c2ccccc2)CO)c3ccc(cc3C(=O)N4CCc5ccccc5C4)C(=O)NS(=O)(=O)CC[Si](C)(C)C	5987
0QJ	CC(C)(C)c1ccc(cc1)NC(=O)NCCCN(C)C[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3ncnc4N)O)O	172
0QK	CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)n3ccc4c3ncnc4N)O)O	172
0R2	CC[C@@H](C(=O)OC(C)(C)C)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl	611
0R3	CC[C@@H]([C@H](C)O)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl	121
0R4	CC(=O)Nc1cccc(c1)c2ccc3c(n2)n(c(n3)c4cccnc4N)c5ccc(cc5)CNC(=O)c6cccc(c6)F	5986
0R9	CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cc(cnc3)C(=O)O)n4ccc(n4)C(F)(F)F	5985
0RF	C[C@@H]1C[C@H](c2c1c(ncn2)N3CCN(CC3)C(=O)[C@H](CNC(C)C)c4ccc(cc4)Cl)O	5984
0RN	CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C	1174
0RO	CCCc1cc2c(ncnc2s1)N3CCN(CC3)C4=NCC(S4)(C)C	84
0RP	CC[C@@H]1C[C@@H](c2cc(ccc2N1C(=O)OCC)C(F)(F)F)N(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C(=O)OC	5983
0RS	CN(C)C1CCN(CC1)c2ccc3c(n2)nc([nH]3)C(=O)c4ccnc(c4)c5cncc6c5cccc6	5982
0RT	CC1(CN=C(S1)N2CCN(CC2)c3c4cc(sc4ncn3)CC(F)(F)F)C	84
0RX	c1cc(ccc1NC(=O)c2ccnc(c2)N3CCOCC3)Oc4ccncc4	210
0RY	c1cc(cc(c1)NC(=O)/C=C\C(=O)O)C(=O)N	1806
0RZ	c1cc(cc(c1)NC(=O)/C=C/C(=O)O)C(=O)N	1806
0S4	CCC(CC)(c1ccc(c(c1)C)OC[C@@H](C(C)(C)C)O)c2ccc(c(c2)C)OCC(=O)NO	661
0S5	c1ccc(cc1)C(=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3CCCC3)CN(C=O)O	5981
0S6	Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)OC)c4ccc(cc4)Cl)C	1680
0S7	Cc1cc([nH]n1)Nc2c(cnc(n2)NCCc3cccnc3)Br	5980
0S8	Cc1cc(on1)CNc2ncc(c(n2)Nc3cc(n[nH]3)CCCOC)Br	1805
0S9	Cc1cc(on1)CNc2ncc(c(n2)Nc3cc(n[nH]3)CCc4ccccc4)Br	1805
0SB	c1cc(cc(c1)N2CCNCC2)c3cccc(n3)Nc4cc(ccn4)C(F)(F)F	5979
0SC	CC(C)(C1CCN(CC1)Cc2ccc3c(n2)c(nc(n3)c4c5cc[nH]c5ccc4F)N6CCOCC6)O	1804
0SE	CC(C)(C1CCN(CC1)Cc2ccc3c(n2)c(nc(n3)c4cnc(nc4)N)N5CCOCC5)O	1804
0SL	c1ccc2cc(ccc2c1)S(=O)(=O)N3CCC[C@H](C3)C(=O)O	5978
0SW	c1ccc(cc1)CCNc2c3ccccc3ncn2	5977
0SX	c1cc2c(cc1Cl)c3c(o2)C(=O)NC(=N3)[C@@H]4CCCN4	5976
0SY	c1cnccc1c2cc3c([nH]2)CCNC3=O	291
0SZ	c1ccc2c(c1)CCN(C2)S(=O)(=O)c3cccc(c3)C(=O)O	836
0T0	CNC(=O)c1cccc(c1)S(=O)(=O)N2CCc3ccccc3C2	836
0T2	CC(C)(C#N)Oc1cccc(c1Cl)C(=O)Nc2cc(ccc2F)N(C)c3ccc4c(n3)sc(n4)NC(=O)C5CC5	5975
0T3	c1cc(ccc1C#N)[C@H]2CCCc3n2cnc3	1404
0T6	Cc1c2nnc3c(n2c(n1)c4ccccc4Cl)cc(cc3OC)OC	5974
0T8	c1cnccc1CCNc2ncc(c(n2)NC3CCCC3)C(=O)NCCCN4CCCC4=O	1797
0TA	Cc1c2c(nc(n1)N)N(C(=O)C(=C2)c3c[nH]nc3)C4CCCC4	770
0TB	Cc1c2c(nc(n1)N)N(C(=O)C(=C2)c3cc(c(nc3)OC)F)N4CCCC4	5973
0TJ	c1nc2c(n1CC(=O)NCCCCCC=O)c(c(c(c2Br)Br)Br)Br	1387
0TM	CN(C)C(=O)CSc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)OC)OC	5972
0TO	COc1cc2c(cc1OC)ncnc2Nc3cccc(c3)Cl	473
0TP	CNC(=O)c1cnc(c2c1sc(c2)c3ccc(cc3)N4CCOCC4)N	1676
0TR	C1=CC=C(C(=O)C=C1)O	5971
0TU	c1cc2c(cc1Cl)C=CC(=O)N2	5970
0TX	CCN(CC)CCC[C@H](C)Nc1ccnc2c1ccc(c2)Cl	5969
0TZ	Cc1nc(nc(n1)N)c2c(nc3n2cccc3)Nc4ccn[nH]4	5968
0U4	C[C@H](c1ccccc1)NC(=O)c2cc(cc(c2)N(C)S(=O)(=O)C)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNCCC4CCN(CC4)Cc5ccccc5)O	42
0U9	C[C@@](CS(=O)(=O)c1ccc(cc1)F)(C(=O)Nc2ccc(c(c2)C(F)(F)F)C#N)O	97
0UJ	CS(=O)(=O)NCc1nc2cnc3c(c2n1[C@@H]4C[C@H]5CC[C@@H]4C5)cc[nH]3	5967
0UL	c1ccc(cc1)c2cn3c(cn2)nc(n3)N	5966
0UN	CN1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)Oc4cccc(c4)NC(=O)C=C)Cl	226
0UP	C[C@H]1C[C@]2(CCN1Cc3ccc(c(c3)OC(C)C)O)CN(S(=O)(=O)N2c4cccc(c4)F)C	1803
0UQ	C[C@H]1C[C@]2(CCN1Cc3cccc(c3)OC(C)C)CN(S(=O)(=O)N2c4cccc(c4)F)C	1803
0US	C=CCNS(=O)(=O)c1cccc(c1)C(=O)Nc2nc3cc(ccc3n2C4CCC(CC4)CO)CN5CCCCC5	5965
0UT	c1ccc(cc1)C(c2ccccc2)(C(=O)O)O	2209
0UU	COC(=O)C1CCC(CC1)n2c3cc(ccc3nc2NC(=O)c4ccccc4)CN5CCCCC5	5964
0V4	C[C@@H]1[C@@H]\2CC[C@@H](/C2=C/[C@]3(CCC(=C3[C@H]([C@@H]1O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C(C)C)C)COC	1802
0V5	C[C@H](C(=O)O)OP(=O)(O)O	375
0VC	COCC[C@H]1C[C@@H]1c2cc(cnc2)OC[C@@H]3CCN3	1182
0VF	COc1ccc(cc1OC)Nc2c3c(nc(n2)N4CC[C@@H](C4)NC(=O)c5ccc(cc5)C(=O)O)scn3	5963
0VG	C[C@H]1CCCN1c2cccc(n2)Nc3cc(nn4c3ncc4)c5ccccc5	5962
0VH	CCc1cccc(n1)Nc2cc(nnc2C(=O)N)N[C@@H]3CCCC[C@@H]3N	1799
0VM	c1cc(c(nc1)Oc2ccc(cc2)Nc3[nH]c4cc(ccc4n3)C#N)C(F)(F)F	1801
0VN	CC(C)(C)c1ccc(cc1)Nc2[nH]c3cc(ccc3n2)C#N	1801
0VP	CCCc1cc(ccc1c2cc(ccc2CC)OCc3ccc(c(c3)CO)CO)C(CC)(CC)O	1738
0VQ	CC/C(=C\C=C\C(C(F)(F)F)(C(F)(F)F)O)/c1cccc(c1)CCc2ccc(c(c2)CO)CO	5961
0VS	CC1=C(C(=O)c2ccccc2C1=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	5960
0VU	c1cc(cc(c1)C(=O)N2CCCCC2)c3ccnc(n3)Nc4ccc(cc4)S(=O)(=O)N	5959
0W7	c1ccc(cc1)NC(=O)CC2=NC(=CC(=O)N2)N3CCOCC3	1408
0W8	CCN1c2ccccc2NC1=O	5958
0WF	C[C@H](C1=Nc2c(cnn2C3CCCC3)C(=O)N1)N4CC(C4)Oc5ccccc5	589
0WG	CN1c2c(c(c(c(n2)N)CN)c3ccccc3Br)C(=O)N(C1=O)C	5957
0WH	Cn1cc(c2c1ncnc2N)c3ccc4c(c3)CCN4C(=O)Cc5cccc(c5)C(F)(F)F	5956
0WL	C[C@H](C1=Nc2c(cnn2C3CCCC3)C(=O)N1)N4CC(C4)c5ncccn5	589
0WM	CN(C)C/C=C/C(=O)Nc1cc2c(cc1O[C@H]3CCOC3)ncnc2Nc4ccc(c(c4)Cl)F	874
0WR	CC(C)(C1CCN(CC1)Cc2nc3c(n2C)nc(nc3N4CCOCC4)n5c6ccccc6nc5N(C)C)O	5955
0X0	Cc1ccc(cc1)S(=O)(=O)[N@@](CC(=O)NC(C(C)C)C(C)C)c2ccc(c(c2)OC)OC	5954
0X3	c1cc(c(c2c1non2)[N+](=O)[O-])Nc3cc(cc(c3)Cl)F	1800
0X5	c1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	1748
0XB	c1cc(cc(c1)F)Nc2ccc3c(c2[N+](=O)[O-])non3	1800
0XE	c1ccc(cc1)C2=CC(=O)c3c(cc(c(c3O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O2	1071
0XF	Cc1ccc(nc1C)Nc2cc(nnc2C(=O)N)N[C@@H]3CCCC[C@@H]3N	1799
0XG	CN(C)C(=O)c1ccc(cc1)Nc2ncc(c(n2)OC)c3cc(cs3)C(=O)O	5953
0XJ	CCC#CCO[C@@H]1C[C@H]2[C@@H]3CCC(=O)[C@]3(CC[C@@H]2[C@@]4(C1=CC(=O)C=C4)C)C	1472
0XR	CCOC(=O)/C=C/c1ccc(c(c1)O)O	252
0XS	c1c2cc(c(nc2nc(c1C(=O)N)N)C(F)(F)F)Br	5952
0XT	Cc1c(nc2c(n1)c(nc(n2)N)N)OC	5951
0XZ	c1cc(ccc1[C@H](CCO)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl	193
0Y3	CC(C)ON([C@H](CCNC(=O)CCCNC(=O)c1cccc(c1)C(=O)NCCCC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(cc2)c3ccccc3)C(=O)NO)S(=O)(=O)c4ccc(cc4)c5ccccc5	484
0Y5	CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)Cc3ccc(c(c3)Oc4cccc(c4)C(F)(F)F)C(=O)O	1798
0Y7	CC[C@@H](CO)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl	611
0YB	CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)[C@H](CC(C)(C)C)c3ccc(c(c3)Oc4cccc(c4)Br)C(=O)O	1798
0YH	Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3cc(n[nH]3)c4ccc(cc4C)OC	27
0YJ	Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3cccc4c3[nH]c(c4)C(=O)NC(C)C	27
0YN	Cc1c(csc1CCO)Cc2cnc(nc2N)C	1768
0YO	COc1cnc(nc1c2cc3c([nH]2)CCNC3=O)c4cc5ccccc5nc4	291
0YY	CCCCCCCCOc1ccc(cc1)C(=O)/C=C(/C(=O)O)\O	5950
0ZA	CC1(Cc2cc(ccc2C(=N1)N[C@@H](Cc3ccccc3)C4=NC(=O)ON4)Cl)C	5949
0ZD	CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(c1)C(=O)NCCN([C@H](C(C)C)C(=O)O)S(=O)(=O)c2ccc(cc2)c3ccccc3)S(=O)(=O)c4ccc(cc4)c5ccccc5	484
0ZL	CCOC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@H]([C@H](CC(C)C)O)O	5948
0ZQ	CC(C)(C)OC(=O)N[C@H](CCN[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N)Cc3ccccc3	381
0ZR	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](CN[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](Cc3ccccc3)C(=O)N)O	381
0ZT	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](CN[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N)O	381
100	c1cc2c(cc1Cl)c(c[nH]2)C(=O)/C=C(/c3n[nH]nn3)\O	5947
104	C(CNCCNCCN)N	5946
105	B(CNC(=O)c1c(onc1c2ccccc2Cl)C)(O)O	5945
106	c1cc(ccc1NN=C2c3cc(ccc3NC2=O)Br)S(=O)(=O)N	558
10A	CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	179
10B	CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(cc1)c2ccccc2	2208
10K	c1cc(sc1)c2ccc(cc2)CC(=O)Nc3cc(n[nH]3)C4CC4	940
10L	c1cc2cn[nH]c2c(c1)N	1649
10N	CN(c1c(cccn1)CNc2c3cc([nH]c3ncc2C#N)c4ccccc4)S(=O)(=O)C	5944
10T	Cc1ccc(cc1)c2c(c(nc(c2C(=O)O)C)CC(C)C)CN	5943
111	CCCCOc1ccc(cc1)S(=O)(=O)[N@@]2C[C@H](C[C@@H]2C(=O)NO)NS(=O)(=O)C	1025
115	CC(C)n1c2ccccc2c(c1/C=C/[C@H](C[C@H](CC(=O)O)O)O)c3ccc(cc3)F	5942
117	CC(C)c1c(c(c(n1CC[C@H](C[C@H](CC(=O)O)O)O)c2ccc(cc2)F)c3ccccc3)C(=O)Nc4ccccc4	5941
11A	CCCCCCCCCCC(=O)O	2
11C	C(C[C@H](C(=O)O)N)CC(=O)O	47
11D	CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCCCCCCCC(=O)O	870
11F	Cc1c(c(nc(n1)N)N)C#C[C@@H](C)c2ccc(c(c2)OC)c3ccccc3	602
11P	c1cncc2c1CC[C@H]2C(O)(P(=O)(O)O)P(=O)(O)O	5940
11S	c1cc2c(cc[nH]2)cc1Cl	64
11U	[H]/N=C(/c1ccc(cc1)CNC(=O)[C@@H]2CCCN2C(=O)CNC3CCCCC3)\N	11
11V	c1ccc(cc1)[C@H](Cn2c3c(cn2)c(nc(n3)SCCN4CCOCC4)Nc5ccccc5)Cl	5939
11X	c1ccc(cc1)NCc2cccnc2	5938
122	c1ccc(c(c1)c2[nH]c3cc(ccc3n2)C(=[NH2+])N)O	5937
124	c1ccc(c(c1)c2cc3cc(ccc3[nH]2)C(=[NH2+])N)O	379
12C	c1ccc2c(c1)[nH]c(n2)C3=C(c4cc(ccc4NC3=O)Cl)N[C@@H]5CN6CCC5CC6	5936
12H	C(CCCCCC(=O)O)CCCCCO	2
12I	CN1CCN(CC1)c2c3ccccc3ncn2	5935
12Q	CN1c2ccccc2C=CC1=O	881
12S	Cc1cc(nc(c1)N)CCc2cc(cc(c2)CCc3cc(cc(n3)N)C)CCCN	4
130	[H]/N=C(\c1ccc2c(c1)nc([nH]2)c3cccc(c3O)c4ccccc4)/N	117
132	c1ccc(cc1)c2cccc(c2O)c3cc4cc(c(cc4[nH]3)Cl)C(=[NH2+])N	2207
133	[H]/N=C(\c1cc2c(cc1F)[nH]c(n2)c3cccc(c3O)OCC(C)C)/N	397
134	[H]/N=C(\c1cc2cc([nH]c2cc1F)c3cccc(c3O)O[C@H]4CCCC[C@@H]4C)/N	5934
135	[H]/N=C(\c1ccc(cc1)NC(=O)c2ccccc2O)/N	2206
136	[H]/N=C(\c1ccc(cc1Cl)NC(=O)c2cc(cc(c2O)I)C)/N	5933
13A	c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NS(=O)(=O)NC2=O	968
13F	CN1Cc2cc(ccc2NC1=O)S(=O)(=O)Nc3ccccc3	588
13K	COc1ccc(cc1OC)Nc2cc(nc(n2)N3CCOCC3)c4cnc(nc4)N	1282
13M	CC[C@@H](Cc1ccc(c(c1)CNC(=O)c2ccc3ccc4cccc5c4c3c2cc5)OC)C(=O)O	1069
13P	C(C(=O)COP(=O)(O)O)O	994
13Q	c1cc(cc(c1)Cl)[C@H]2C[C@@H](C(=O)N([C@@H]2c3ccc(cc3)Cl)CC4CC4)CC(=O)O	611
13V	CC(C)(C#Cc1ccc2c(c1)c(c[nH]2)c3c(cnc(n3)N)OCCOC)O	5932
13X	c1c(cc(cc1O)O)O	131
140	CCCCCCCCCCCCCCCC(=O)NCC(=O)O	2
141	C1=C2C(=NC(=O)NC2=O)NN1	5931
142	C[C@](Cc1ccc(c(c1)O)O)(C(=O)O)NN	5930
145	c1ccc(c(c1)[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O	727
146	c1ccc(cc1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2Cc3cccc(c3)C(=O)Nc4[nH]c5ccccc5n4)Cc6cccc(c6)C(=O)Nc7[nH]c8ccccc8n7)Cc9ccccc9)O)O	192
147	c1cc(ccc1[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O	727
14A	C=CCN(C1CCCC1)C(=O)c2cc(cc(c2)Cl)OCCCONC(=N)N	5929
14C	Cc1cccc2c1C(=O)N(C2=O)c3ccnc(c3)Cl	331
14K	Cc1nc(nc(n1)N)c2cc(cnc2Nc3cc(c(nc3)OC)F)[C@@H](C)N4CCN(CC4)S(=O)(=O)C	5928
14M	CCCSc1c(ccc(n1)N2CCC[C@H](C2)CC(=O)O)C(=O)NC3CCCCC3	5927
14O	c1cc2c(cc[nH]2)cc1F	64
14R	CCc1nc2c(n1[C@H]3CCc4c3ccc(c4)c5ccccc5c6[nH]nnn6)C(=O)N(C=C2)Cc7ccccc7	1445
14S	COc1ccccc1CNc2ncc(c(n2)NC3CCCC3)C(=O)NCCCN4CCCC4=O	1797
14W	[H]/N=C(/C)\NCc1cccc(c1)CN	5926
14X	CN1Cc2cc(ccc2NC1=O)S(=O)(=O)N3CCCC3	588
14Z	CCNS(=O)(=O)c1ccc2c(c1)CN(C(=O)N2)C	588
152	C[N+](C)(C)C[C@@H](CC(=O)O)O	1894
153	c1ccc(cc1)C[C@@H](C(=O)O)N(Cc2cccc(c2)C(F)(F)F)C(=O)c3ccc(cc3Cl)Cl	1796
154	c1ccc(cc1)C[C@@H](C(=O)O)N(Cc2ccc(s2)c3cc4ccccc4o3)C(=O)c5ccc(cc5Cl)Cl	1796
155	CC(C)C1=NCCc2c1cc(cc2)NC(=O)c3ccc4cc(ccc4c3)C(=N)N	652
156	CC1(CCC(c2c1ccc(c2)C(=O)\C=C\c3ccc(cc3)C(=O)O)(C)C)C	508
15C	Cc1cccc2c1C(=O)N(C2=O)c3ccc(cc3)C(=O)C	331
15E	CN1Cc2cc(ccc2NC1=O)Br	588
15G	COc1cnc(cc1c2cc3c([nH]2)CCNC3=O)COc4ccc(c(c4)F)F	5925
15H	C[C@@H](C1CCN(CC1)c2c(nccn2)Oc3ccc(cc3)Nc4nc5ccccc5s4)O	5924
15J	c1ccc2c(c1)[nH]c(n2)Nc3ccc(cc3)Oc4cccnc4N5CCC(CC5)CO	5923
15M	CCNC(=O)CCC\C=C/C[C@H]1[C@H](C[C@H]([C@@H]1\C=C\[C@H](CCc2ccccc2)O)O)O	5922
15O	c1ccc2c(c1)cccc2Cl	5921
15R	c1ccc2c(c1)C(=NNC2=O)Cc3ccc(c(c3)C(=O)N4CCC(CC4)C(=O)N5CCc6cccc7c6[C@@H]5CNC7=O)F	789
15T	C[C@H](c1nc2cnc3c(c2n1C4CCC(CC4)CCC#N)cc[nH]3)O	654
15U	[H]/N=C(\N)/NCCC[C@@H](C(=O)N1CC[C@H](C[C@@H]1C(=O)O)C)NS(=O)(=O)c2cccc3c2NC[C@H](C3)C	5920
15V	Cc1cc(n(n1)c2cccc(c2)Cl)NC(=O)c3cnn4c3nccc4	587
15W	COc1ccc(cc1)C2=CC(=O)c3ccc(cc3O2)O	1005
15Z	c1cc(c(cc1C2=CC(=O)c3ccc(cc3O2)O)O)O	92
16A	CCCCCCCCCCCCCCCC[N+](C)(C)C	179
16C	CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](\C=C\CCCCCCCCCCCCC)O	723
16D	C(CCCN)CCN	147
16J	c1cc(ccc1N2CCN(CC2)C(=O)N3CCOCC3)Cl	1697
16K	Cc1c(sc(n1)C)c2ccnc(n2)Nc3cccc(c3)[N+](=O)[O-]	81
16N	c1ccc2c(c1)CCC2	5919
16S	c1ccc2c(c1)C(=O)C=C(O2)c3ccc(c(c3)O)O	38
16T	CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)S(=O)(=O)c3ccc(c(c3)Oc4cccc(c4)Cl)O	5918
16U	CC(C)CCC(=O)N1CCC[C@H]1C(=O)NCc2cccc(c2)Cl	969
16V	Cc1c(c(n[nH]1)C)CCCOc2cc(ccc2F)C(=O)O	1754
16W	c1cc(cc(c1)Cl)OCc2c3c(ncnc3n(n2)C4CCOCC4)N	5917
170	c1cc[n+](c(c1)C(CNC2=NC=C(N(C2=O)CC(=O)NCc3cc(ccc3n4cnnn4)Cl)Cl)(F)F)[O-]	1560
172	c1cc2c(cc1O)nc([nH]2)N	535
173	c1ccc(cc1)C(=O)C(=O)O	14
174	c1cc(ccc1C(=O)O)Cl	14
176	c1ccc(cc1)C(c2ccccc2)[C@H](C(=O)N3CCC[C@H]3C(=O)NCc4cc(ccc4Cl)Cl)N	87
177	CCNC(=O)COc1ccc(cc1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C3CCCCC3)N)Cl	5916
179	c1ccc2cc(ccc2c1)NC(=O)C(=O)N[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	369
17C	c1ccc(c(c1)C(=O)O)Nc2ccccc2C(=O)O	93
17D	c1ccc(cc1)Cc2ccccc2C(=O)O	5915
17G	c1cc(cc(c1)N2c3c4cc(ccc4ncc3C=CC2=O)c5ccc(nc5)N)C(F)(F)F	5914
17J	c1ccc(cc1)c2nc(sn2)N3CCN(CC3)C(=O)Nc4cccnc4	5913
17R	C[C@@H]1C[N@](CC[N@@]1S(=O)(=O)c2cccc(c2)n3cncn3)c4ccc(cc4C(F)(F)F)F	1766
17V	CC(C)n1c(ncn1)c2cc3c(s2)-c4ccc(cc4OCC3)C(=O)N	5912
17W	c1ccc(cc1)OCCSc2[nH]c3ccccc3n2	5911
17X	c1ccc(cc1)Cn2c3ccccc3nc2N4CCC(CC4)C(=O)OC[C@H](C5CCNCC5)n6c7ccccc7nc6c8ccccc8	5910
180	c1cc(cnc1)S(=O)(=O)N[C@H](CNC(=O)c2cc3cc(sc3s2)CCC4CCNCC4)C(=O)O	5909
183	c1ccc(cc1)COc2cccc(c2)CC3=CN(C(=O)NC3=O)COCCO	954
184	CC1(CCC(c2c1ccc(c2)[C@H](c3ccc4cc(ccc4c3)C(=O)O)O)(C)C)C	1713
185	Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)CO)Br)C)C#N	1693
187	c1ccc2c(c1)ncn2c3ccc(c(c3)F)NC(=O)c4cc(nn4c5cccc(c5)C(=N)N)C(F)(F)F	808
18F	c1ccc(cc1)Cn2c3ccccc3nc2c4ccccc4	1791
18G	Cc1c(c(nc(n1)N)N)C#C[C@H](C)c2cc(c(cc2OC)c3ccccc3)OC	602
18H	Cc1c(c(nc(n1)N)N)C#C[C@H](C)c2ccc(cc2OC)c3ccccc3	602
18K	Cc1c(sc(n1)N)c2ccnc(n2)Nc3ccc(cc3)N(C)C	81
18N	c1cc2cccc3c2c(c1)C(=O)NC3=O	953
18P	C[C@]1(C(=O)N(CC(=N1)N)C)c2cccc(c2)NC(=O)c3ccc(cn3)Cl	186
18R	CC(C)(C)c1cccc(c1)NC(=O)c2cccc(c2)c3c4c(ncnc4n(n3)[C@@H]5CCCN(C5)C(=O)C=C)N	207
18V	CCCc1c(nc(s1)c2ccc(c(c2)OCCF)OC)CSc3nc(cc(n3)N)N	40
190	Cc1cccc(c1OCC(=O)N[C@@H](Cc2cccc(c2)Br)[C@@H](C[C@H](CC(C)C)S(=O)(=O)c3ccc(cc3)F)O)C	5908
192	C1CC(C1)(C(=O)O)N	240
